Rule Id;Violation Kind;Violating Unit;Violation Label;First Unit;Second Unit
ADR13;DRIFT;org.apache.hadoop.hbase.types.RawString;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.types.RawStringFixedLength;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.encoding.DiffKeyDeltaEncoder;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.types.RawInteger;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.ConcatenatedLists$Iterator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.encoding.EncodedDataBlock;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.Triple;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.crypto.Encryption$Context;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.TagType;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.crypto.Context;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.Bytes$RowEndKeyComparator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.ArrayUtils;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.ClassSize;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.compress.ReusableStreamGzipCodec;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.DrainBarrier;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.RetryCounter$RetryConfig;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.ByteBufferArray;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.types.StructIterator;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.codec.CellCodec;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.encoding.BufferedDataBlockEncoder$ClonedSeekerState;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.RetryCounter;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.types.OrderedBlob;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.types.RawStringTerminated;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.hadoopbackport.ThrottledInputStream;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.encoding.FastDiffDeltaEncoder$FastDiffSeekerState;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.SimplePositionedMutableByteRange;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.io.TagCompressionContext;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.util.IterableUtils;(Ce / (Ce + Ca)) <= 0.3;none;none
ADR13;DRIFT;org.apache.hadoop.hbase.types.OrderedFloat32;(Ce / (Ce + Ca)) <= 0.3;none;none
