Unit;LoC;NOC;CBO;DIT;RFC;WMC;LCOM;LCOM2;LCOM3;NoA;NoPA;NoM;NoPM;NoI;Ca;Ce;CCC;LMLoC;LPL;TLoC;CLoC;FLoC;ECC;FCC;HCC;TCC;RCo;SCo;HCo;NoR;NoS;NoH;TFC;NoCA;NoCI;NoCRN;NoDR;NoEH;NoGH;NoGS;NoNPB;NoOC;NoOCA;NoSF;NoSKS
org.apache.hadoop.hbase.io.ImmutableBytesWritable$Comparator;15.0;0.0;12.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;2.0;12.0;2.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.AuthUtil;99.0;0.0;28.0;1.0;23.0;11.0;3.0;0.5;0.6666666666666666;2.0;0.0;4.0;4.0;25.0;3.0;29.0;15.0;53.0;1.0;5.0;5.0;0.0;8.0;0.0;3.0;2.0;2.0;1.0;2.0;2.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.JSONBean;303.0;0.0;55.0;1.0;65.0;62.0;14.0;0.75;0.9;2.0;0.0;6.0;2.0;107.0;0.0;0.0;68.0;104.0;5.0;63.0;74.0;0.0;52.0;0.0;32.0;14.0;0.0;2.0;8.0;0.0;7.0;15.0;11.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;1.0
org.apache.hadoop.hbase.types.PBType;63.0;0.0;16.0;1.0;13.0;7.0;0.0;1.0;0.0;0.0;0.0;7.0;7.0;12.0;1.0;16.0;14.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.TableName;482.0;0.0;27.0;1.0;59.0;96.0;336.0;0.9535714285714285;0.9888888888888888;20.0;11.0;28.0;26.0;109.0;4.0;26.0;130.0;33.0;4.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;2.0;1.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.ByteBufferTag;48.0;0.0;17.0;1.0;10.0;6.0;19.0;0.7857142857142857;0.9166666666666666;4.0;0.0;7.0;7.0;5.0;2.0;17.0;13.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.MurmurHash3;63.0;0.0;15.0;2.0;4.0;8.0;1.0;0.5;1.0;1.0;0.0;2.0;2.0;9.0;2.0;14.0;10.0;53.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.ByteArrayOutputStream;93.0;0.0;20.0;2.0;16.0;6.0;2.0;0.40740740740740744;0.45833333333333337;3.0;0.0;9.0;8.0;13.0;4.0;20.0;15.0;18.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.RetryCounter$ExponentialBackoffPolicy;5.0;1.0;9.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;3.0;4.0;9.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.Hash;76.0;3.0;16.0;1.0;11.0;21.0;9.0;0.65;0.8125;4.0;4.0;5.0;5.0;11.0;4.0;16.0;26.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.util.LRUDictionary$BidirectionalLRUMap$Node;7.0;2.0;7.0;1.0;3.0;0.0;3.0;1.0;1.5;4.0;0.0;3.0;0.0;1.0;5.0;7.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.CopyOnWriteArrayMap$ArrayValueCollection;83.0;0.0;20.0;1.0;16.0;5.0;102.0;0.8;0.8571428571428571;1.0;0.0;15.0;15.0;3.0;2.0;14.0;20.0;2.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.MurmurHash;57.0;0.0;13.0;2.0;4.0;7.0;1.0;0.5;1.0;1.0;0.0;2.0;2.0;9.0;2.0;12.0;9.0;49.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.ByteBufferPool;107.0;0.0;22.0;1.0;20.0;17.0;1.0;0.65;0.8666666666666667;10.0;3.0;4.0;4.0;22.0;2.0;21.0;21.0;33.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.PairOfSameType;79.0;0.0;19.0;1.0;13.0;25.0;16.0;0.5714285714285714;0.6666666666666666;2.0;0.0;7.0;6.0;13.0;1.0;18.0;32.0;21.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.CopyOnWriteArrayMap$COWEntry;24.0;0.0;8.0;1.0;3.0;3.0;2.0;0.5;0.75;2.0;0.0;3.0;3.0;1.0;7.0;7.0;6.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.CopyOnWriteArrayMap$ArrayValueIterator;23.0;0.0;14.0;1.0;4.0;2.0;2.0;0.33333333333333337;0.5;2.0;0.0;3.0;3.0;2.0;3.0;12.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.ObjectIntPair;47.0;0.0;13.0;1.0;13.0;11.0;17.0;0.5;0.5714285714285714;2.0;0.0;8.0;7.0;9.0;13.0;11.0;19.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.ByteBufferListOutputStream;137.0;0.0;27.0;3.0;28.0;16.0;39.0;0.78;0.8666666666666667;5.0;0.0;10.0;8.0;32.0;1.0;26.0;26.0;16.0;3.0;1.0;1.0;0.0;8.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.crypto.aes.CommonsCryptoAES;118.0;0.0;35.0;2.0;28.0;12.0;62.0;0.90625;0.9886363636363636;8.0;3.0;12.0;10.0;41.0;4.0;35.0;26.0;8.0;3.0;5.0;2.0;0.0;8.0;0.0;1.0;3.0;0.0;1.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.util.LRUDictionary$BidirectionalLRUMap;229.0;0.0;20.0;1.0;21.0;25.0;13.0;0.5833333333333333;0.6666666666666666;6.0;0.0;8.0;0.0;34.0;5.0;19.0;43.0;19.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.OrderedBlobVar;34.0;0.0;15.0;2.0;9.0;5.0;10.0;1.0;1.25;2.0;2.0;5.0;5.0;5.0;1.0;14.0;10.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.crypto.aes.AESEncryptor;72.0;0.0;27.0;1.0;14.0;8.0;29.0;0.7555555555555555;0.85;5.0;0.0;9.0;7.0;7.0;2.0;27.0;17.0;13.0;1.0;5.0;2.0;0.0;6.0;0.0;2.0;2.0;1.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.util.LRUDictionary$BidirectionalLRUMap$ByteArrayBackedNode;34.0;0.0;12.0;2.0;8.0;5.0;0.0;0.0;0.0;1.0;0.0;5.0;2.0;4.0;3.0;12.0;10.0;8.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.RawDouble;64.0;0.0;18.0;1.0;18.0;11.0;0.0;1.0;0.0;0.0;0.0;11.0;11.0;15.0;1.0;18.0;22.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.crypto.aes.CryptoAES;195.0;0.0;31.0;1.0;13.0;6.0;2.0;0.5555555555555556;0.8333333333333334;3.0;0.0;3.0;2.0;35.0;2.0;31.0;17.0;29.0;3.0;20.0;8.0;0.0;24.0;0.0;6.0;6.0;2.0;2.0;4.0;9.0;3.0;6.0;5.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0
org.apache.hadoop.hbase.TagUtil;162.0;0.0;35.0;1.0;34.0;32.0;21.0;0.8571428571428572;1.0;1.0;0.0;7.0;7.0;42.0;3.0;33.0;41.0;24.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.FixedLengthWrapper;88.0;2.0;19.0;1.0;24.0;14.0;21.0;0.44999999999999996;0.5;2.0;0.0;10.0;10.0;20.0;3.0;17.0;24.0;16.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.ClassSize$UnsafeLayout;37.0;0.0;19.0;2.0;11.0;5.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;9.0;2.0;19.0;9.0;8.0;1.0;2.0;1.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.UnsafeAccess;437.0;0.0;34.0;1.0;53.0;74.0;45.0;0.5840000000000001;0.6083333333333333;5.0;3.0;25.0;21.0;116.0;13.0;34.0;103.0;16.0;5.0;3.0;1.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.codec.CellCodecWithTags$CellDecoder;44.0;0.0;15.0;2.0;17.0;2.0;1.0;0.5;1.0;1.0;0.0;2.0;0.0;25.0;2.0;15.0;4.0;24.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.CellBuilderFactory;19.0;0.0;11.0;1.0;1.0;6.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;11.0;7.0;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.BoundedCompletionService$QueueingFuture;9.0;0.0;10.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;7.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.OrderedString;28.0;0.0;15.0;2.0;7.0;4.0;6.0;1.0;1.3333333333333333;2.0;2.0;4.0;4.0;4.0;1.0;14.0;8.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.ExtendedCellBuilderFactory;19.0;0.0;11.0;1.0;1.0;6.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;6.0;11.0;7.0;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.JitterScheduledThreadPoolExecutorImpl$JitteredRunnableScheduledFuture;68.0;0.0;21.0;1.0;24.0;12.0;10.0;0.09090909090909094;0.1;1.0;0.0;11.0;11.0;14.0;2.0;19.0;23.0;7.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
org.apache.hadoop.hbase.util.AvlUtil$AvlTreeIterator;125.0;0.0;17.0;1.0;8.0;26.0;5.0;0.38888888888888884;0.4666666666666667;3.0;0.0;6.0;5.0;7.0;3.0;15.0;32.0;37.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.CollectionUtils;47.0;0.0;17.0;1.0;8.0;9.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;9.0;2.0;6.0;12.0;12.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.compress.Compression;437.0;0.0;54.0;1.0;16.0;11.0;6.0;1.0;1.3333333333333333;1.0;0.0;4.0;3.0;86.0;8.0;53.0;71.0;22.0;6.0;22.0;5.0;3.0;27.0;2.0;5.0;11.0;2.0;1.0;1.0;8.0;1.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0
org.apache.hadoop.hbase.NoTagsByteBufferKeyValue;32.0;0.0;16.0;3.0;7.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;5.0;5.0;16.0;8.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.HBaseInterfaceAudience;22.0;0.0;6.0;1.0;0.0;0.0;0.0;1.0;0.0;7.0;7.0;0.0;0.0;1.0;13.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.ByteBufferInputStream;74.0;0.0;14.0;2.0;12.0;12.0;0.0;0.0;0.0;1.0;0.0;4.0;4.0;13.0;1.0;14.0;16.0;16.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.NamespaceDescriptor$Builder;36.0;0.0;13.0;1.0;7.0;5.0;0.0;0.375;0.5;2.0;0.0;4.0;4.0;5.0;2.0;12.0;9.0;8.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.codec.BaseDecoder;71.0;4.0;25.0;1.0;15.0;8.0;6.0;0.6;0.75;3.0;0.0;5.0;2.0;13.0;10.0;25.0;13.0;15.0;1.0;2.0;3.0;0.0;9.0;0.0;2.0;2.0;2.0;1.0;2.0;2.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.KeyValue$KVComparator;509.0;1.0;26.0;1.0;67.0;97.0;0.0;1.0;0.0;0.0;0.0;25.0;16.0;120.0;3.0;26.0;122.0;79.0;12.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.SimplePositionedByteRange;174.0;0.0;17.0;3.0;30.0;11.0;0.0;1.0;0.0;0.0;0.0;24.0;24.0;12.0;1.0;17.0;35.0;5.0;4.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;1.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.codec.KeyValueCodec$KeyValueDecoder;9.0;0.0;9.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.AtomicUtils;34.0;0.0;9.0;1.0;4.0;10.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;5.0;1.0;9.0;12.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.HBaseConfiguration;277.0;0.0;37.0;2.0;52.0;27.0;88.0;0.7857142857142857;0.8461538461538461;1.0;0.0;14.0;12.0;69.0;6.0;36.0;41.0;32.0;4.0;15.0;14.0;0.0;22.0;0.0;7.0;5.0;2.0;2.0;7.0;5.0;5.0;7.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.types.RawLong;63.0;0.0;18.0;1.0;18.0;11.0;0.0;1.0;0.0;0.0;0.0;11.0;11.0;15.0;1.0;18.0;22.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.NoTagsKeyValue;27.0;0.0;13.0;2.0;8.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;5.0;5.0;13.0;8.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.BoundedCompletionService;43.0;0.0;27.0;1.0;9.0;4.0;4.0;0.5833333333333333;0.7777777777777777;3.0;0.0;4.0;4.0;8.0;2.0;21.0;8.0;5.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.ClassSize$MemoryLayout;30.0;1.0;5.0;1.0;8.0;5.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;6.0;3.0;5.0;10.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.HBaseIOException;18.0;3.0;8.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.JitterScheduledThreadPoolExecutorImpl;99.0;0.0;28.0;3.0;2.0;2.0;1.0;1.0;2.0;1.0;0.0;2.0;0.0;15.0;3.0;26.0;16.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.PrivateCellUtil$LastOnRowByteBufferExtendedCell;52.0;1.0;17.0;3.0;10.0;8.0;19.0;0.7857142857142857;0.9166666666666666;4.0;0.0;7.0;7.0;5.0;3.0;17.0;15.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.KeyLocker;53.0;0.0;25.0;1.0;9.0;5.0;0.0;0.5;1.0;2.0;0.0;2.0;2.0;12.0;2.0;22.0;8.0;17.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.encoding.HFileBlockDefaultDecodingContext;73.0;0.0;27.0;1.0;21.0;6.0;4.0;0.5;0.6666666666666666;2.0;0.0;4.0;4.0;21.0;7.0;27.0;10.0;49.0;4.0;40.0;0.0;2.0;7.0;1.0;0.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
org.apache.hadoop.hbase.io.util.LRUDictionary$BidirectionalLRUMap$ByteBufferBackedNode;49.0;0.0;13.0;2.0;11.0;5.0;0.0;0.0;0.0;1.0;0.0;6.0;2.0;6.0;3.0;13.0;11.0;10.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.PrivateCellUtil$EmptyCell;95.0;3.0;10.0;1.0;19.0;16.0;0.0;1.0;0.0;0.0;0.0;19.0;19.0;1.0;5.0;10.0;35.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.TimeRange;214.0;0.0;19.0;1.0;20.0;32.0;53.0;0.7692307692307692;0.8333333333333334;6.0;2.0;13.0;11.0;22.0;1.0;19.0;45.0;9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.util.JSONMetricUtil;165.0;0.0;43.0;1.0;41.0;35.0;103.0;0.9733333333333334;1.042857142857143;10.0;8.0;15.0;15.0;34.0;0.0;0.0;50.0;16.0;2.0;10.0;2.0;0.0;11.0;0.0;1.0;3.0;0.0;7.0;1.0;0.0;14.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;5.0
org.apache.hadoop.hbase.ByteBufferKeyOnlyKeyValue;245.0;0.0;26.0;2.0;63.0;46.0;673.0;0.865;0.8871794871794872;5.0;1.0;40.0;36.0;42.0;4.0;25.0;86.0;5.0;3.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;1.0;1.0;0.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
org.apache.hadoop.hbase.io.crypto.Cipher;97.0;2.0;16.0;1.0;11.0;1.0;55.0;0.987012987012987;1.0857142857142859;7.0;6.0;11.0;11.0;1.0;11.0;16.0;12.0;2.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
